,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
31952,97426,9276.0,44.3,55659.0,26476.0,722.0
31953,97429,779.0,57.8,38036.0,23910.0,90.0
31954,97430,342.0,55.8,31250.0,22448.0,54.0
31955,97431,2591.0,44.7,53462.0,20875.0,765.0
31956,97434,804.0,51.7,34934.0,17054.0,115.0
31957,97435,2086.0,48.8,37279.0,18595.0,364.0
31958,97436,888.0,48.6,57250.0,28890.0,109.0
31959,97437,2598.0,51.7,55492.0,25296.0,303.0
31960,97438,950.0,53.9,60060.0,26963.0,114.0
31961,97439,14232.0,59.6,36553.0,25306.0,2387.0
31962,97441,190.0,53.7,47019.0,26637.0,20.0
31963,97442,1956.0,51.8,38177.0,24596.0,212.0
31964,97443,2376.0,36.0,56111.0,29205.0,388.0
31965,97444,5364.0,53.2,46048.0,27328.0,521.0
31966,97446,5173.0,35.1,55602.0,20550.0,755.0
31967,97447,710.0,41.0,26270.0,13233.0,214.0
31968,97448,12312.0,44.5,51667.0,24681.0,1407.0
31969,97449,1910.0,63.8,34898.0,21666.0,384.0
31970,97450,502.0,60.5,24063.0,21003.0,133.0
31971,97451,388.0,50.8,88000.0,34269.0,0.0
31972,97452,1659.0,44.6,56528.0,24841.0,108.0
31973,97453,893.0,57.7,47212.0,28667.0,166.0
31974,97454,1410.0,45.7,66071.0,29223.0,149.0
31975,97455,2672.0,49.5,66181.0,29047.0,186.0
31976,97456,2880.0,43.3,52500.0,24897.0,431.0
31977,97457,9872.0,46.6,41496.0,21478.0,2393.0
31978,97458,4653.0,55.0,32500.0,29484.0,843.0
31979,97459,13819.0,44.4,47703.0,28148.0,1695.0
31980,97461,927.0,29.0,34397.0,16071.0,297.0
31981,97462,3901.0,55.0,45148.0,23777.0,706.0
31982,97463,3739.0,55.7,35847.0,20287.0,1006.0
31983,97465,2454.0,56.2,32321.0,22283.0,789.0
31984,97466,930.0,49.6,24688.0,16144.0,316.0
31985,97467,4949.0,51.0,32665.0,20347.0,1032.0
31986,97469,2695.0,45.3,45625.0,17898.0,702.0
31987,97470,20035.0,42.7,41429.0,21217.0,4462.0
31988,97471,29369.0,48.8,46886.0,28114.0,3317.0
31989,97473,304.0,61.0,47500.0,21542.0,8.0
31990,97476,202.0,60.2,82188.0,40742.0,9.0
31991,97477,37074.0,38.2,38164.0,21544.0,9043.0
31992,97478,38743.0,39.1,50333.0,23127.0,5988.0
31993,97479,9516.0,44.5,37129.0,19210.0,1997.0
31994,97480,288.0,57.9,22426.0,17826.0,82.0
31995,97481,603.0,59.9,56118.0,35025.0,15.0
31996,97484,187.0,64.6,41250.0,21075.0,26.0
31997,97486,750.0,57.8,53333.0,54813.0,43.0
31998,97487,8337.0,42.6,46601.0,22661.0,1803.0
31999,97488,1080.0,56.8,54063.0,29465.0,172.0
32000,97489,816.0,52.5,67716.0,30007.0,30.0
32001,97490,360.0,49.1,50294.0,14699.0,28.0
32002,97492,770.0,56.0,36667.0,20139.0,169.0
32003,97493,296.0,64.5,40313.0,25794.0,49.0
32004,97494,29.0,-666666666.0,-666666666.0,,0.0
32005,97495,1689.0,59.9,71452.0,29416.0,188.0
32006,97496,7349.0,40.9,37170.0,22797.0,1889.0
32007,97497,1639.0,48.7,32825.0,18252.0,456.0
32008,97498,1584.0,59.7,40185.0,28387.0,309.0
32009,97499,1882.0,47.9,38145.0,20190.0,364.0
32010,97501,44558.0,36.3,37650.0,19525.0,11066.0
32011,97502,28735.0,42.7,51126.0,25142.0,3514.0
32012,97503,12188.0,33.3,45621.0,17053.0,1975.0
32013,97504,46980.0,41.4,51592.0,29366.0,7653.0
32014,97520,25274.0,45.7,47892.0,32776.0,4434.0
32015,97522,488.0,50.5,30341.0,19501.0,134.0
32016,97523,6628.0,53.1,28865.0,18283.0,1835.0
32017,97524,13796.0,43.5,59753.0,28768.0,1849.0
32018,97525,4244.0,55.3,43569.0,23866.0,468.0
32019,97526,34399.0,47.0,39445.0,23694.0,6427.0
32020,97527,34606.0,48.1,39685.0,23741.0,5979.0
32021,97530,6363.0,56.3,53636.0,36109.0,773.0
32022,97531,778.0,32.0,-666666666.0,27697.0,285.0
32023,97532,2349.0,48.7,52167.0,26057.0,311.0
32024,97534,679.0,45.9,19714.0,13716.0,214.0
32025,97535,5383.0,51.4,36959.0,22288.0,1193.0
32026,97536,1126.0,52.0,35000.0,18927.0,245.0
32027,97537,7632.0,53.4,40823.0,23011.0,1271.0
32028,97538,1558.0,60.6,33750.0,22666.0,397.0
32029,97539,3280.0,58.1,31943.0,22862.0,619.0
32030,97540,8143.0,43.5,41216.0,24489.0,1675.0
32031,97541,1325.0,58.0,42750.0,21683.0,274.0
32032,97543,573.0,59.8,45469.0,26143.0,112.0
32033,97544,2255.0,50.1,34786.0,17678.0,613.0
32034,97601,21937.0,38.4,37003.0,23593.0,4847.0
32035,97603,29435.0,40.8,46177.0,23041.0,4491.0
32036,97604,147.0,29.6,-666666666.0,11660.0,101.0
32037,97620,181.0,46.4,46042.0,25303.0,7.0
32038,97621,182.0,44.0,28295.0,10875.0,92.0
32039,97622,389.0,57.4,42875.0,21891.0,38.0
32040,97623,2380.0,48.1,39669.0,20624.0,600.0
32041,97624,3410.0,56.7,36875.0,21820.0,647.0
32042,97625,380.0,30.4,-666666666.0,21986.0,42.0
32043,97626,114.0,51.5,-666666666.0,31310.0,22.0
32044,97627,876.0,57.5,44375.0,25091.0,146.0
32045,97630,5319.0,44.5,37689.0,19828.0,926.0
32046,97632,1589.0,34.6,38558.0,18419.0,260.0
32047,97633,1224.0,44.7,40772.0,22757.0,256.0
32048,97634,187.0,53.3,-666666666.0,20729.0,10.0
32049,97635,196.0,64.6,35060.0,23874.0,23.0
32050,97636,492.0,48.8,40104.0,21227.0,33.0
32051,97637,68.0,55.5,34583.0,22704.0,0.0
32052,97638,357.0,52.1,46750.0,23476.0,63.0
32053,97639,688.0,61.5,28000.0,41956.0,195.0
32054,97640,98.0,60.6,29250.0,45598.0,16.0
32055,97641,1107.0,61.6,27399.0,18698.0,193.0
32056,97701,63734.0,41.2,56951.0,34417.0,7486.0
32057,97702,45529.0,40.1,59439.0,30218.0,5837.0
32058,97707,6388.0,45.1,47813.0,31295.0,1022.0
32059,97710,157.0,49.8,56667.0,33768.0,4.0
32060,97711,81.0,50.9,33750.0,24622.0,11.0
32061,97712,10.0,-666666666.0,-666666666.0,,5.0
32062,97720,4330.0,47.3,37542.0,21821.0,627.0
32063,97721,386.0,48.4,35625.0,19953.0,130.0
32064,97722,99.0,52.7,52885.0,25761.0,0.0
32065,97730,250.0,58.9,70000.0,44216.0,29.0
32066,97731,239.0,44.7,28594.0,14123.0,73.0
32067,97732,170.0,28.0,43125.0,15196.0,6.0
32068,97733,327.0,54.0,35526.0,23507.0,83.0
32069,97734,2839.0,42.7,53333.0,23808.0,367.0
32070,97735,92.0,65.4,30288.0,13804.0,19.0
32071,97736,114.0,33.0,-666666666.0,24377.0,32.0
32072,97737,696.0,50.1,46111.0,24326.0,25.0
32073,97738,1611.0,42.1,43438.0,22221.0,304.0
32074,97739,11039.0,55.9,37767.0,21149.0,2142.0
32075,97741,12009.0,36.7,42909.0,21419.0,2237.0
32076,97750,344.0,58.8,33750.0,26615.0,76.0
32077,97751,32.0,65.4,-666666666.0,32631.0,11.0
32078,97752,36.0,55.8,-666666666.0,27022.0,0.0
32079,97753,1981.0,54.9,65903.0,35284.0,100.0
32080,97754,18978.0,47.5,37180.0,21026.0,3469.0
32081,97756,36882.0,39.9,49209.0,23590.0,6208.0
32082,97758,116.0,37.0,19643.0,21441.0,38.0
32083,97759,6220.0,52.6,58650.0,36352.0,770.0
32084,97760,6458.0,54.5,57288.0,30300.0,974.0
32085,97761,4537.0,27.3,42298.0,12974.0,1352.0
32086,97801,21243.0,38.8,48943.0,23265.0,3067.0
32087,97810,758.0,48.2,55341.0,28437.0,86.0
32088,97812,913.0,40.8,48750.0,25648.0,124.0
32089,97813,1257.0,41.2,58859.0,23906.0,297.0
32090,97814,12265.0,46.6,41758.0,26495.0,1567.0
32091,97817,14.0,50.8,-666666666.0,30071.0,0.0
32092,97818,4344.0,29.0,54319.0,19453.0,906.0
32093,97819,30.0,67.5,71250.0,71497.0,0.0
32094,97820,1081.0,56.5,42132.0,25939.0,85.0
32095,97823,923.0,54.2,37500.0,21991.0,73.0
32096,97824,1930.0,45.2,53306.0,27316.0,174.0
32097,97825,313.0,51.0,48333.0,27134.0,20.0
32098,97826,1070.0,36.8,39896.0,20046.0,214.0
32099,97827,2298.0,52.0,45556.0,21362.0,372.0
32100,97828,3061.0,53.2,47301.0,25811.0,284.0
32101,97830,719.0,56.0,33603.0,22192.0,147.0
32102,97833,1125.0,42.0,43697.0,20305.0,278.0
32103,97834,827.0,61.6,38173.0,26430.0,143.0
32104,97835,332.0,36.3,53214.0,21362.0,11.0
32105,97836,1963.0,40.8,50921.0,23258.0,247.0
32106,97837,72.0,49.8,23036.0,21140.0,12.0
32107,97838,26202.0,32.6,52057.0,22023.0,4764.0
32108,97839,333.0,38.5,46667.0,18970.0,35.0
32109,97840,158.0,42.5,101513.0,34396.0,0.0
32110,97841,542.0,41.8,58393.0,26298.0,47.0
32111,97842,137.0,64.1,53125.0,27531.0,26.0
32112,97843,607.0,50.1,61172.0,27409.0,60.0
32113,97844,3918.0,42.1,54714.0,21374.0,448.0
32114,97845,2588.0,42.8,45313.0,25745.0,308.0
32115,97846,1804.0,55.5,44141.0,28099.0,328.0
32116,97848,241.0,54.0,36250.0,27735.0,47.0
32117,97850,16833.0,36.6,44009.0,25720.0,3317.0
32118,97856,293.0,54.4,46094.0,27292.0,51.0
32119,97857,714.0,34.5,44405.0,19375.0,93.0
32120,97859,5.0,-666666666.0,-666666666.0,,0.0
32121,97862,11454.0,38.2,45596.0,21361.0,2546.0
32122,97864,190.0,57.0,22813.0,16129.0,53.0
32123,97865,1208.0,60.2,36788.0,21647.0,206.0
32124,97867,896.0,38.5,41250.0,17827.0,343.0
32125,97868,1885.0,43.3,42480.0,25509.0,213.0
32126,97869,1077.0,49.0,41250.0,18977.0,235.0
32127,97870,512.0,63.6,36176.0,20813.0,85.0
32128,97873,180.0,57.2,43750.0,27169.0,22.0
32129,97874,369.0,59.3,33000.0,17752.0,63.0
32130,97875,2944.0,34.9,54231.0,21443.0,428.0
32131,97876,836.0,56.3,56696.0,29821.0,20.0
32132,97877,266.0,63.4,15417.0,19594.0,103.0
32133,97880,323.0,52.5,29091.0,16533.0,82.0
32134,97882,7812.0,33.2,42266.0,13263.0,1082.0
32135,97883,2438.0,36.6,43833.0,20971.0,406.0
32136,97884,189.0,52.8,48906.0,21411.0,32.0
32137,97885,1120.0,55.0,26500.0,20800.0,249.0
32138,97886,1360.0,37.7,61131.0,25329.0,128.0
32139,97901,742.0,45.8,42679.0,22607.0,170.0
32140,97903,199.0,31.9,70703.0,25763.0,0.0
32141,97904,193.0,55.4,37500.0,40769.0,25.0
32142,97905,160.0,64.2,48385.0,23731.0,7.0
32143,97906,266.0,45.8,37813.0,24248.0,46.0
32144,97907,419.0,55.3,43750.0,24394.0,56.0
32145,97908,49.0,60.4,22500.0,22108.0,9.0
32146,97909,90.0,34.0,-666666666.0,,0.0
32147,97910,550.0,43.4,39625.0,27926.0,75.0
32148,97911,71.0,44.8,33750.0,24206.0,12.0
32149,97913,5341.0,28.9,43724.0,16651.0,1064.0
32150,97914,18774.0,36.2,32528.0,16015.0,4412.0
32151,97918,4201.0,41.1,36699.0,19796.0,719.0
32152,97920,165.0,58.2,10036.0,16859.0,135.0
32153,98001,31664.0,38.8,73782.0,30504.0,3574.0
32154,98002,33991.0,35.4,47184.0,22018.0,6856.0
32155,98003,47407.0,35.3,48724.0,25704.0,8010.0
32156,98004,33124.0,38.4,108905.0,76700.0,2226.0
32157,98005,18059.0,37.7,96767.0,55777.0,1201.0
32158,98006,37819.0,43.5,120649.0,57187.0,1823.0
32159,98007,27050.0,32.3,85524.0,41250.0,3093.0
32160,98008,24763.0,42.4,87536.0,46438.0,2033.0
32161,98010,5143.0,42.2,73302.0,37287.0,433.0
32162,98011,31674.0,38.4,82702.0,41819.0,2008.0
32163,98012,58206.0,35.8,88213.0,38871.0,3795.0
32164,98014,6946.0,44.0,99125.0,50281.0,359.0
32165,98019,11272.0,38.3,105399.0,45920.0,818.0
32166,98020,19996.0,49.3,85625.0,54490.0,1445.0
32167,98021,29885.0,37.5,104367.0,44166.0,1756.0
32168,98022,21908.0,43.9,66094.0,33530.0,2419.0
32169,98023,50333.0,36.3,74097.0,32517.0,4612.0
32170,98024,6220.0,41.9,117159.0,49708.0,283.0
32171,98026,36844.0,43.5,81924.0,41890.0,2044.0
32172,98027,28879.0,41.4,105668.0,50208.0,1719.0
32173,98028,21791.0,39.4,93227.0,42412.0,1611.0
32174,98029,26486.0,37.1,104620.0,49975.0,1039.0
32175,98030,37213.0,31.9,55797.0,22685.0,7305.0
32176,98031,36990.0,36.1,69954.0,29066.0,3994.0
32177,98032,36414.0,33.5,49278.0,25685.0,6618.0
32178,98033,37629.0,39.0,110688.0,61509.0,2240.0
32179,98034,42665.0,36.8,85849.0,44341.0,3094.0
32180,98036,38536.0,38.4,68750.0,32856.0,4257.0
32181,98037,28359.0,37.6,62440.0,29146.0,3003.0
32182,98038,34932.0,38.1,96435.0,39082.0,1760.0
32183,98039,3169.0,45.5,182604.0,97791.0,177.0
32184,98040,24467.0,46.2,129348.0,77295.0,1128.0
32185,98042,45860.0,39.2,91525.0,38301.0,2933.0
32186,98043,20774.0,36.9,66451.0,32150.0,1567.0
32187,98045,14484.0,41.2,96779.0,45036.0,1164.0
32188,98047,6775.0,33.6,51962.0,22062.0,826.0
32189,98050,186.0,49.2,-666666666.0,52280.0,0.0
32190,98051,3320.0,41.7,85179.0,41266.0,171.0
32191,98052,63724.0,34.8,111129.0,54668.0,3942.0
32192,98053,21809.0,41.6,123393.0,58526.0,652.0
32193,98055,22906.0,35.9,64055.0,32122.0,2179.0
32194,98056,35140.0,37.1,75695.0,40449.0,4029.0
32195,98057,12963.0,34.4,42540.0,27663.0,2798.0
32196,98058,43747.0,38.7,81637.0,36094.0,2822.0
32197,98059,37217.0,38.1,95717.0,42381.0,2471.0
32198,98065,14642.0,34.7,127154.0,48921.0,268.0
32199,98068,256.0,51.9,105250.0,42643.0,12.0
32200,98070,9844.0,53.9,69364.0,47720.0,547.0
32201,98072,23006.0,40.8,108906.0,54272.0,930.0
32202,98074,27184.0,38.5,156147.0,59855.0,860.0
32203,98075,23413.0,39.1,159000.0,60937.0,502.0
32204,98077,14678.0,42.6,132334.0,60691.0,597.0
32205,98087,36649.0,33.2,70760.0,29863.0,3976.0
32206,98092,43156.0,35.9,75383.0,33687.0,3756.0
32207,98101,12044.0,40.7,63299.0,66070.0,1996.0
32208,98102,24030.0,33.4,77356.0,66931.0,1819.0
32209,98103,49364.0,33.4,84069.0,53051.0,3735.0
32210,98104,13989.0,39.0,34022.0,35210.0,3302.0
32211,98105,46514.0,23.4,51631.0,34664.0,11680.0
32212,98106,25846.0,35.6,55718.0,29633.0,3710.0
32213,98107,24179.0,34.8,81808.0,55066.0,1515.0
32214,98108,24351.0,35.3,53411.0,25745.0,5428.0
32215,98109,25906.0,32.8,90834.0,65550.0,1969.0
32216,98110,23576.0,48.5,102906.0,56614.0,1306.0
32217,98112,23082.0,39.9,113843.0,85148.0,1543.0
32218,98115,50258.0,37.7,97039.0,53861.0,4435.0
32219,98116,25234.0,42.4,87305.0,54231.0,1491.0
32220,98117,32682.0,40.6,95721.0,51316.0,1772.0
32221,98118,44686.0,38.1,56745.0,29560.0,9695.0
32222,98119,24567.0,33.3,79053.0,64223.0,2263.0
32223,98121,14678.0,33.7,86546.0,71438.0,1804.0
32224,98122,35445.0,32.0,65339.0,48451.0,5306.0
32225,98125,39692.0,37.8,58374.0,38309.0,5339.0
32226,98126,22632.0,38.9,70809.0,41976.0,3530.0
32227,98133,47522.0,38.9,54707.0,33613.0,7281.0
32228,98134,847.0,45.1,52039.0,23651.0,329.0
32229,98136,16090.0,43.3,100684.0,55404.0,869.0
32230,98144,30090.0,38.0,66982.0,41867.0,4074.0
32231,98146,27456.0,37.7,60137.0,30067.0,3789.0
32232,98148,11257.0,36.2,47780.0,26472.0,2207.0
32233,98154,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
32234,98155,34174.0,42.0,77999.0,38467.0,2675.0
32235,98158,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
32236,98164,135.0,66.0,147768.0,147444.0,15.0
32237,98166,21018.0,42.6,66435.0,38537.0,2294.0
32238,98168,32605.0,36.7,50680.0,23541.0,6142.0
32239,98174,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
32240,98177,19925.0,46.9,96456.0,52365.0,1049.0
32241,98178,26251.0,38.2,63921.0,28422.0,4258.0
32242,98188,24912.0,34.7,45428.0,24022.0,4148.0
32243,98195,52.0,55.5,-666666666.0,8317.0,0.0
32244,98198,36768.0,38.2,57884.0,28034.0,5472.0
32245,98199,21017.0,41.3,93189.0,60721.0,979.0
32246,98201,28437.0,37.9,46198.0,28215.0,5788.0
32247,98203,34628.0,38.5,62134.0,31012.0,4876.0
32248,98204,41576.0,31.9,46042.0,23645.0,8010.0
32249,98205,12783.0,34.1,81705.0,32038.0,840.0
32250,98207,1440.0,23.2,-666666666.0,28434.0,0.0
32251,98208,56922.0,35.8,78355.0,31766.0,4530.0
32252,98220,849.0,27.4,49803.0,20248.0,183.0
32253,98221,20860.0,51.4,63188.0,36941.0,1943.0
32254,98222,48.0,60.7,-666666666.0,116921.0,0.0
32255,98223,41489.0,41.7,73671.0,31260.0,3793.0
32256,98224,233.0,56.1,32917.0,23587.0,39.0
32257,98225,49240.0,29.2,40370.0,25004.0,11341.0
32258,98226,41740.0,38.9,56280.0,28693.0,5842.0
32259,98229,30812.0,37.6,59274.0,32988.0,4283.0
32260,98230,15906.0,47.0,61656.0,30742.0,2184.0
32261,98232,4113.0,46.5,72679.0,35347.0,556.0
32262,98233,14896.0,39.2,54789.0,27182.0,2888.0
32263,98235,57.0,58.7,-666666666.0,35856.0,0.0
32264,98236,6004.0,55.2,67017.0,37357.0,265.0
32265,98237,4370.0,41.5,49750.0,22473.0,825.0
32266,98238,11.0,-666666666.0,-666666666.0,,0.0
32267,98239,7113.0,55.7,60881.0,33941.0,682.0
32268,98240,3099.0,49.1,65192.0,28740.0,116.0
32269,98241,2041.0,43.4,52031.0,34547.0,274.0
32270,98243,472.0,62.4,96318.0,43304.0,60.0
32271,98244,3108.0,48.6,51359.0,26447.0,644.0
32272,98245,3854.0,53.5,46667.0,33606.0,550.0
32273,98247,10391.0,34.9,55643.0,27303.0,1470.0
32274,98248,23163.0,38.0,62251.0,25801.0,3300.0
32275,98249,4146.0,56.7,54681.0,41063.0,362.0
32276,98250,7683.0,52.8,62973.0,42061.0,657.0
32277,98251,4259.0,45.1,64216.0,32061.0,537.0
32278,98252,9459.0,41.7,72721.0,32292.0,538.0
32279,98253,1722.0,58.1,62857.0,40820.0,181.0
32280,98255,137.0,44.5,21563.0,13121.0,87.0
32281,98256,407.0,46.5,56094.0,27738.0,63.0
32282,98257,3828.0,57.2,56035.0,32051.0,459.0
32283,98258,32370.0,35.9,83426.0,32718.0,2207.0
32284,98260,5600.0,56.8,64069.0,38263.0,530.0
32285,98261,2595.0,57.5,51761.0,35181.0,401.0
32286,98262,951.0,59.4,64286.0,37617.0,85.0
32287,98263,86.0,40.5,66000.0,25997.0,5.0
32288,98264,19932.0,37.6,61421.0,26700.0,1271.0
32289,98266,3566.0,37.0,39527.0,18200.0,1092.0
32290,98267,448.0,49.8,24489.0,21453.0,135.0
32291,98270,48987.0,35.8,68562.0,28258.0,4254.0
32292,98271,28509.0,38.1,66641.0,29181.0,2438.0
32293,98272,29539.0,36.2,82025.0,29417.0,2006.0
32294,98273,29994.0,35.4,51613.0,23549.0,5438.0
32295,98274,17580.0,44.0,62575.0,31673.0,1755.0
32296,98275,20994.0,44.5,98823.0,46478.0,710.0
32297,98276,689.0,28.8,66771.0,20035.0,0.0
32298,98277,37932.0,34.3,53335.0,27837.0,4410.0
32299,98278,1628.0,22.6,-666666666.0,22006.0,0.0
32300,98279,562.0,62.3,53000.0,39491.0,41.0
32301,98280,456.0,65.6,64167.0,83227.0,14.0
32302,98281,1203.0,55.8,41618.0,43184.0,142.0
32303,98282,15968.0,52.5,72928.0,37051.0,932.0
32304,98283,328.0,57.3,26932.0,19645.0,187.0
32305,98284,25940.0,36.8,55068.0,26060.0,3986.0
32306,98286,199.0,61.4,71875.0,59292.0,20.0
32307,98288,155.0,58.4,36771.0,34149.0,31.0
32308,98290,34218.0,42.3,80480.0,36035.0,2423.0
32309,98292,21766.0,45.3,73243.0,34093.0,1699.0
32310,98294,6659.0,39.3,60376.0,28623.0,838.0
32311,98295,2727.0,31.5,51083.0,22531.0,227.0
32312,98296,29124.0,39.7,108826.0,43218.0,1760.0
32313,98297,64.0,68.8,33036.0,17295.0,0.0
32314,98303,1150.0,64.8,48750.0,38811.0,99.0
32315,98304,602.0,60.1,48257.0,28105.0,59.0
32316,98305,328.0,50.8,38472.0,25194.0,70.0
32317,98310,20499.0,36.5,51119.0,27319.0,3304.0
32318,98311,27750.0,37.2,69674.0,29221.0,2180.0
32319,98312,31524.0,36.5,57575.0,28535.0,4653.0
32320,98314,2521.0,23.3,-666666666.0,27978.0,0.0
32321,98315,6046.0,22.7,50775.0,19152.0,407.0
32322,98320,1211.0,58.2,47500.0,27326.0,190.0
32323,98321,15144.0,38.7,81098.0,30890.0,1223.0
32324,98323,760.0,38.8,65795.0,24553.0,95.0
32325,98325,1625.0,55.5,56042.0,30426.0,145.0
32326,98326,679.0,44.1,35417.0,15488.0,215.0
32327,98327,9285.0,31.4,77144.0,32814.0,643.0
32328,98328,9300.0,44.3,61094.0,30480.0,709.0
32329,98329,10682.0,43.1,69877.0,31332.0,780.0
32330,98330,104.0,51.2,-666666666.0,29030.0,63.0
32331,98331,6382.0,37.2,34616.0,19000.0,1540.0
32332,98332,17208.0,46.0,90543.0,48028.0,1026.0
32333,98333,3829.0,47.6,90667.0,43943.0,264.0
32334,98335,25830.0,44.8,81574.0,43754.0,1234.0
32335,98336,875.0,55.1,36042.0,19456.0,296.0
32336,98337,6765.0,30.9,39522.0,25074.0,1288.0
32337,98338,26856.0,38.4,72336.0,28521.0,2077.0
32338,98339,3197.0,49.5,50427.0,25033.0,394.0
32339,98340,3126.0,54.5,66761.0,35309.0,165.0
32340,98342,1422.0,50.8,71094.0,38557.0,146.0
32341,98345,442.0,35.8,59618.0,35887.0,0.0
32342,98346,10016.0,44.0,72108.0,33473.0,747.0
32343,98349,4509.0,43.8,52168.0,29739.0,590.0
32344,98350,433.0,26.9,36750.0,16984.0,142.0
32345,98351,940.0,44.8,51750.0,35873.0,156.0
32346,98353,29.0,-666666666.0,-666666666.0,,0.0
32347,98354,7128.0,38.5,67137.0,33556.0,434.0
32348,98355,638.0,57.7,28500.0,24582.0,103.0
32349,98356,2173.0,54.1,35583.0,18666.0,388.0
32350,98357,1608.0,29.6,35284.0,15755.0,322.0
32351,98358,1152.0,50.2,60223.0,29716.0,71.0
32352,98359,4479.0,46.0,73517.0,33223.0,599.0
32353,98360,12944.0,36.2,78363.0,28736.0,1011.0
32354,98361,982.0,65.2,45217.0,34686.0,113.0
32355,98362,23026.0,48.4,46792.0,27766.0,3424.0
32356,98363,14210.0,41.8,50368.0,23993.0,2884.0
32357,98364,137.0,37.5,-666666666.0,32315.0,0.0
32358,98365,4501.0,63.0,60878.0,35111.0,372.0
32359,98366,32916.0,37.0,56527.0,27634.0,4706.0
32360,98367,28520.0,41.7,73383.0,30536.0,2875.0
32361,98368,15478.0,57.2,48738.0,32491.0,1895.0
32362,98370,29480.0,43.6,72420.0,35239.0,1913.0
32363,98371,20409.0,42.5,63663.0,33037.0,2176.0
32364,98372,24849.0,39.7,67258.0,33216.0,2735.0
32365,98373,22885.0,34.8,64019.0,31441.0,2361.0
32366,98374,38927.0,36.5,78115.0,31340.0,2976.0
32367,98375,29732.0,32.4,74068.0,27128.0,2889.0
32368,98376,1668.0,54.1,39297.0,30166.0,242.0
32369,98377,1690.0,53.1,40441.0,21852.0,121.0
32370,98380,4835.0,42.8,82197.0,35723.0,168.0
32371,98381,350.0,58.6,54000.0,31833.0,37.0
32372,98382,27454.0,59.4,48867.0,30305.0,2871.0
32373,98383,20319.0,38.2,68708.0,35888.0,1332.0
32374,98385,303.0,42.7,55000.0,23775.0,79.0
32375,98387,45428.0,33.5,63246.0,24701.0,5068.0
32376,98388,6556.0,41.9,67500.0,35703.0,977.0
32377,98390,10822.0,37.3,58900.0,30881.0,1465.0
32378,98391,48861.0,35.1,88193.0,35274.0,3593.0
32379,98392,3086.0,41.1,55625.0,30081.0,321.0
32380,98394,1219.0,50.0,58459.0,28077.0,103.0
32381,98396,589.0,34.9,66563.0,28763.0,57.0
32382,98402,6023.0,36.4,40657.0,31962.0,1618.0
32383,98403,7758.0,39.3,55566.0,43204.0,1119.0
32384,98404,34119.0,32.0,46900.0,18640.0,8205.0
32385,98405,24125.0,34.4,47371.0,23862.0,5002.0
32386,98406,23034.0,39.7,67002.0,34150.0,2859.0
32387,98407,21347.0,43.3,69799.0,40263.0,2713.0
32388,98408,19585.0,36.1,51616.0,24469.0,3160.0
32389,98409,23411.0,32.5,47591.0,23774.0,4109.0
32390,98416,995.0,19.3,-666666666.0,28970.0,0.0
32391,98418,9822.0,38.1,48467.0,21883.0,2584.0
32392,98421,729.0,29.4,-666666666.0,14656.0,500.0
32393,98422,20876.0,41.1,85045.0,39155.0,1358.0
32394,98424,10705.0,31.1,57917.0,27029.0,1383.0
32395,98430,21.0,9.9,-666666666.0,,0.0
32396,98433,18335.0,22.0,44724.0,16315.0,2184.0
32397,98438,442.0,21.7,-666666666.0,22748.0,0.0
32398,98439,5558.0,25.5,32143.0,14609.0,1346.0
32399,98443,5821.0,46.1,72535.0,34028.0,538.0
32400,98444,34771.0,32.0,39911.0,19543.0,7481.0
32401,98445,30869.0,35.6,59869.0,26036.0,3222.0
32402,98446,9887.0,41.0,62932.0,30584.0,894.0
32403,98447,785.0,19.7,-666666666.0,7221.0,0.0
32404,98465,6344.0,44.8,49292.0,33079.0,754.0
32405,98466,27103.0,36.7,55476.0,32742.0,2687.0
32406,98467,16009.0,35.2,61002.0,31205.0,2029.0
32407,98498,27614.0,40.0,58626.0,30503.0,3482.0
32408,98499,30630.0,33.6,37982.0,23635.0,7438.0
32409,98501,41415.0,39.9,67060.0,35134.0,3686.0
32410,98502,31492.0,40.2,63726.0,34547.0,5430.0
32411,98503,37678.0,36.7,57548.0,26979.0,4642.0
32412,98506,18418.0,44.5,63096.0,34510.0,2295.0
32413,98512,29666.0,40.5,67663.0,31833.0,2696.0
32414,98513,34174.0,35.5,68857.0,29226.0,3050.0
32415,98516,22697.0,40.1,69370.0,33519.0,2287.0
32416,98520,23904.0,39.2,43967.0,20607.0,4105.0
32417,98524,4212.0,46.4,61189.0,29279.0,274.0
32418,98526,258.0,34.8,42125.0,19308.0,63.0
32419,98527,248.0,60.8,41140.0,19180.0,34.0
32420,98528,9402.0,41.1,60947.0,26043.0,1697.0
32421,98530,593.0,36.4,35000.0,16872.0,258.0
32422,98531,25297.0,35.7,41745.0,21693.0,5226.0
32423,98532,24078.0,40.9,51586.0,24351.0,3129.0
32424,98533,514.0,60.9,51838.0,26230.0,50.0
32425,98535,464.0,50.6,-666666666.0,22598.0,92.0
32426,98536,196.0,56.1,-666666666.0,11847.0,117.0
32427,98537,2018.0,47.6,58438.0,27139.0,142.0
32428,98538,236.0,49.0,55625.0,29947.0,26.0
